"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,700","12","202012","14","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,730","17","202012","16","분","20201228"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,700","18","202012","16","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,350","6","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","23,380","9","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","29,200","13","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,900","16","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","32,000","12","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","28,300","8","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","29,100","14","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","32,100","14","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,300","10","202012","17","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.8791","25,310","13","202101","6","분","20210226"
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,410","16","202101","8","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","31,700","12","202101","13","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,510","13","202102","6","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","74.8999","23,630","8","202102","9","분",""
"전라남도 광양시 광양읍 덕례리","573-21","광양 세미존서희스타힐스","80.9458","25,110","15","202102","26","분",""
"전라남도 광양시 광양읍 덕례리","1822","수시아","80.9458","25,110","19","202011","30","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","18","202009","15","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","20","202009","22","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","17","202009","22","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,970","16","202009","23","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","14","202009","23","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,070","11","202009","25","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,120","18","202009","25","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9211","49,090","26","202009","28","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9211","50,317","26","202009","29","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,096","24","202010","5","분","20210114"
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","24","202011","7","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,096","24","202011","10","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9211","49,590","15","202011","10","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","21","202011","11","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9211","47,849","14","202011","23","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","34,370","19","202011","24","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,370","18","202011","24","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,870","17","202011","24","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,870","16","202011","26","분",""
"전라남도 광양시 마동","BL-A-1","광양 동문굿모닝힐 맘시티","84.9681","33,620","8","202011","27","분",""
