"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"세종특별자치시 금남면 용포리","8*","8m미만","28","전세","202101","9","5,000","0","2014","용포2길"
"세종특별자치시 금남면 용포리","1**","8m미만","28","전세","202012","11","5,000","0","2013","용포외곽길"
"세종특별자치시 금남면 용포리","1**","8m미만","29.8","월세","202005","15","300","45","2020","용포중앙2길"
"세종특별자치시 금남면 용포리","1**","8m미만","33","월세","202102","28","1,000","44","2012","용포중앙2길"
"세종특별자치시 금남면 용포리","1**","8m미만","33","전세","202006","4","6,000","0","2013","용포외곽길"
"세종특별자치시 금남면 용포리","1**","-","33","전세","202012","4","6,500","0","2013","null"
"세종특별자치시 금남면 용포리","8*","8m미만","33","전세","202003","7","6,000","0","2012","용포1길"
"세종특별자치시 금남면 용포리","1**","12m미만","35","전세","202003","13","5,000","0","2013","용포외곽길"
"세종특별자치시 금남면 용포리","8*","12m미만","35","전세","202008","31","6,000","0","2013","용포2길"
"세종특별자치시 금남면 용포리","1**","8m미만","36","전세","202009","30","5,500","0","2012","용포중앙2길"
"세종특별자치시 금남면 용포리","1**","8m미만","39.66","월세","202101","12","100","35","2013","용포외곽길"
"세종특별자치시 금남면 용포리","1**","-","40","전세","202006","5","4,000","0","2013","null"
"세종특별자치시 금남면 용포리","1**","-","46.2","전세","202007","16","9,000","0","2020","null"
